DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-28 06:40:55,300,99,0,6073.495,2677.475,49.5,80.434,3981.5,0,0,0.354,4872.929
2025-02-28 06:40:57,301,95,0,6224.326,2765.172,47.5,80.463,3822,0,0,0.484,5218.768
2025-02-28 06:40:59,310,99,0,5968.899,2914.305,49.5,80.404,3980,0,0,0.414,4966.596
2025-02-28 06:41:01,310,95,0,6279.716,2767.507,47.5,80.432,3820.5,0,0,0.368,5271.042
2025-02-28 06:41:03,310,96,0,6327.354,2790.607,48,80.385,3858.5,0,0,0.438,5315.573
2025-02-28 06:41:05,310,94,0,6062.404,2992.797,47,80.511,3784,0,0,0.457,5060.617
2025-02-28 06:41:07,313,96,0,6475.333,2971.042,48,80.552,3866.5,0,0,0.396,5478.229
2025-02-28 06:41:09,320,95,0,6385.547,3080.212,47.5,80.358,3817,0,0,0.411,5377.126
2025-02-28 06:41:11,320,97,0,6467.66,3108.048,48.5,80.474,3903,0,0,0.402,5479.485
2025-02-28 06:41:13,320,95,0,6491.705,3083.792,47.5,80.337,3816,0,0,0.326,5488.242
2025-02-28 06:41:15,320,96,0,6410.76,3083.292,48,80.625,3870,0,0,0.344,5411.75
2025-02-28 06:41:17,323,95,0,6731.737,3048.912,47.5,80.516,3824.5,0,0,0.379,5735.716
2025-02-28 06:41:19,330,103,0,6712.049,3033.699,51.5,80.262,4133.5,0,0,0.417,5699.816
2025-02-28 06:41:21,330,241,0,6592.983,3135.174,120.5,80.299,9676,0,0,0.44,3462.075
2025-02-28 06:41:23,330,97,0,6681.278,3131.738,48.5,80.546,3906.5,0,0,0.485,3441.402
2025-02-28 06:41:25,339,100,0,6794.56,3230.506,50,80.47,4023.5,0,0,0.65,4785.86
2025-02-28 06:41:27,340,99,0,6744.364,3217.494,49.5,80.616,3990.5,0,0,0.323,5749.889
2025-02-28 06:41:29,340,103,0,6604.01,3230.98,51.5,80.553,4148.5,0,0,0.417,5602.136
2025-02-28 06:41:31,340,93,0,6833.591,3133.216,46.5,80.527,3744.5,0,0,0.419,5842.935
2025-02-28 06:41:33,340,96,0,6631.396,3317.467,48,80.479,3863,0,0,0.438,5632.333
2025-02-28 06:41:35,350,95,0,6977.389,3348.219,47.5,80.368,3817.5,0,0,0.453,5979.705
2025-02-28 06:41:37,350,96,0,7093.156,3304.924,48,80.417,3860,0,0,0.302,6097.948
2025-02-28 06:41:39,350,98,0,6978.296,3457.658,49,80.469,3943,0,0,0.439,5972.469
2025-02-28 06:41:41,350,92,0,7028.337,3457.416,46,80.402,3698.5,0,0,0.478,6029.5
2025-02-28 06:41:43,350,100,0,6991.41,3505.628,50,80.33,4016.5,0,0,0.41,5983.84
2025-02-28 06:41:45,359,95,0,7486.2,3464.522,47.5,80.537,3825.5,0,0,0.526,6496.168
2025-02-28 06:41:47,360,94,0,7416.032,3601.615,47,80.277,3773,0,0,0.553,6414.213
2025-02-28 06:41:49,360,210,0,7413.452,3610.507,105,80.395,8441.5,0,0,0.424,5071.071
2025-02-28 06:41:51,361,97,0,7484.412,3607.715,48.5,80.536,3906,0,0,0.402,4454.536
2025-02-28 06:41:53,370,95,0,7649.095,3643.905,47.5,80.105,3805,0,0,0.379,4605.726
2025-02-28 06:41:55,370,100,0,7498.41,3733.137,50,80.57,4028.5,0,0,0.34,4889.05
2025-02-28 06:41:57,370,96,0,7533.49,3648.096,48,80.25,3852,0,0,0.375,6515.281
2025-02-28 06:41:59,370,99,0,7541.354,3593.448,49.5,80.525,3986,0,0,0.394,6550.131
2025-02-28 06:42:01,371,93,0,7416.108,3635.61,46.5,80.398,3738.5,0,0,0.516,6405.785
